name	menu_link	type	address	lon	lat	is_location_valid
Pop @ Pod	/ny/new-york/475900-pop-pod/menu/	Burgers, Hot Dogs	230 E 51st St New York, NY, 10022	-73.96909164907899	40.7557125	true
City of Saints	/ny/new-york/476467-city-of-saints/menu/	Coffee & Tea	79 E 10th St New York, NY, 10003	-73.9899196	40.7312029	true
Serena's Wine Bar Cafe	/ny/new-york/476809-serena-s-wine-bar-cafe/menu/	Alcohol, Tapas	1268 2nd Ave New York, NY, 10065	-73.960854	40.7652194	true
Hakata Hot Pot	/ny/new-york/478085-hakata-hot-pot/menu/	Japanese, Soups	58 St Marks Pl New York, NY, 10003	-73.98665742200689	40.727928	true
Pier A	/ny/new-york/477873-pier-a/menu/	Seafood	22 Battery Pl New York, NY, 10004	-74.01749	40.7044799	true
Cotenna	/ny/new-york/477119-cotenna/menu/	Italian	21 Bedford St New York, NY, 10014	-74.00365674543565	40.7290036	true
Melt Shop	/ny/new-york/385854-melt-shop/menu/	Sandwiches	135 W 50th St New York, NY, 10020	-73.9823969	40.7608683	true
Emmett's	/ny/new-york/380539-emmett-s/menu/	Pizza, Sandwiches	50 MacDougal St New York, NY, 10012	-74.0025442	40.7273671	true
Bleecker Kitchen & Co	/ny/new-york/385267-bleecker-kitchen-co/menu/	American	643 Broadway New York, NY, 10012	-73.9958817	40.7267174	true
Bonnie Vee	/ny/new-york/386403-bonnie-vee/menu/	Bar Food	17 Stanton St New York, NY, 10002	-73.99215465046237	40.72238405	true
Dolce Gelato NYC	/ny/new-york/386757-dolce-gelato-nyc/menu/	Coffee & Tea, Desserts	33 Barrow St New York, NY, 10014	-74.003278	40.732349	true
By the Way Bakery	/ny/new-york/388835-by-the-way-bakery/menu/	Bakery & Pastries	2442 Broadway New York, NY, 10024	-73.9741523	40.7909404	true
Arts & Crafts Beer Parlor	/ny/new-york/389342-arts-crafts-beer-parlor/menu/	Bar Food	26 W 8th St New York, NY, 10011	-73.99781918257918	40.7327088	true
Pita Grill	/ny/new-york/389453-pita-grill/menu/	Middle Eastern	1028 Amsterdam Ave New York, NY, 10025	-73.9637363	40.8034675	true
Relleno-El Punto de la Picadera	/ny/new-york/396364-relleno-el-punto-de-la-picadera/menu/	Puerto Rican, Latin American	346 Audubon Ave New York, NY, 10033	-73.931825375	40.8496055	true
Revolution Sandwich NY	/ny/new-york/401401-revolution-sandwich-ny/menu/	Sandwiches	52 Walker St New York, NY, 10013	-74.0033229	40.7190784	true
NY Grill & Deli	/ny/new-york/434725-ny-grill-deli/menu/	Deli Food, Sandwiches	208 Rivington St New York, NY, 10002	-73.9828625	40.7184907	true
August Gatherings	/ny/new-york/438159-august-gatherings/menu/	Chinese	266 Canal St New York, NY, 10013	-74.0012084	40.7186763	true
Rustico	/ny/new-york/424311-rustico/menu/	Coffee & Tea, Crepes	135 1st Ave New York, NY, 10003	-73.9853728	40.7278156	true
Garden Gourmet	/ny/new-york/424415-garden-gourmet/menu/	Deli Food, Sandwiches, Salads	2019 1st Ave New York, NY, 10029	-73.9405047	40.7890156	true
Kipsey's	/ny/new-york/322224-kipsey-s/menu/	American	438 2nd Ave New York, NY, 10010	-73.7823976	42.63929645	true
Royal Curry and Kabob	/ny/new-york/353088-royal-curry-and-kabob/menu/	Indian	19-25 St Nicholas Ave New York, NY, 10026	-73.95253429411764	40.79929529411765	true
WINE30	/ny/new-york/345058-wine30/menu/		41 E 30th St New York, NY, 10016	-73.98371215	40.7449869	true
Bawarchi Indian Cuisine	/ny/new-york/334559-bawarchi-indian-cuisine/menu/	Indian	1546 Madison Ave New York, NY, 10029	-73.9503189	40.7927565	true
Vitae	/ny/new-york/318067-vitae/menu/		4 E 46th St New York, NY, 10017	-73.97852485598906	40.755613	true
Ground Support	/ny/new-york/367923-ground-support/menu/	Coffee & Tea, Sandwiches	399 W Broadway New York, NY, 10012	-74.0019929	40.7242595	true
Sedutto	/ny/new-york/354235-sedutto/menu/	Desserts	1498 1st Ave New York, NY, 10021	-73.9560696	40.7677068	true
Cafe BonJour Deli & Pizza	/ny/new-york/309377-cafe-bonjour-deli-pizza/menu/	Mediterranean, Deli Food, Pizza, Sandwiches	18 W 38th St New York, NY, 10018	-73.98382726333477	40.7511865	true
MoMo West Village	/ny/new-york/345517-momo-west-village/menu/		152 W 10th St New York, NY, 10014	-74.001209	40.734425	true
Cuchifritos	/ny/new-york/355928-cuchifritos/menu/	Puerto Rican, Latin American	168 E 116th St New York, NY, 10029	-73.94103725000001	40.798283125000005	true
Wasabi Sushi & Bento	/ny/new-york/386623-wasabi-sushi-bento/menu/	Japanese, Sushi	561 7th Ave New York, NY, 10036	-73.9875946	40.7548184	true
The Shakespeare	/ny/new-york/385855-the-shakespeare/menu/	British (Traditional)	24 E 39th St New York, NY, 10016	-73.9802461	40.7505917	true
Blue Planet Grill	/ny/new-york/326068-blue-planet-grill/menu/	Pizza, American, Local/Organic	120 Greenwich St New York, NY, 10006	-74.0132284	40.7091086	true
Little Muenster	/ny/new-york/310079-little-muenster/menu/	Sandwiches	100 Stanton St New York, NY, 10002	-73.9879187545133	40.72138475	true
GROM at Columbus Circle	/ny/new-york/353598-grom-at-columbus-circle/menu/	Desserts	1796 Broadway New York, NY, 10019	-73.9814579	40.7672906	true
9th Ave Royal Deli	/ny/new-york/351991-9th-ave-royal-deli/menu/	Deli Food, Sandwiches	817 9th Ave New York, NY, 10019	-73.9872175	40.7661616	true
Cork 'N Fork	/ny/new-york/379367-cork-n-fork/menu/	Alcohol, Eclectic & International, Tapas	186 Ave A New York, NY, 10009	-73.9813167	40.7288636	true
Farafina Cafe & Lounge	/ny/new-york/379033-farafina-cafe-lounge/menu/	African	1813 Amsterdam Ave New York, NY, 10031	-73.9452066	40.8282073	true
Aromas Boutique Bakery & Cafe	/ny/new-york/364037-aromas-boutique-bakery-cafe/menu/	Bakery & Pastries, Desserts	2248 1st Ave New York, NY, 10029	-73.935349935027	40.79556205	true
Yooglers Frozen Yogurt	/ny/new-york/365891-yooglers-frozen-yogurt/menu/	Desserts	791 Broadway New York, NY, 10003	-73.99160390425797	40.73207105	true
Five Mile Stone	/ny/new-york/388919-five-mile-stone/menu/	American, Bar Food	1640 2nd Ave New York, NY, 10028	-73.95187694999998	40.777209400000004	true
The Milton	/ny/new-york/475641-the-milton/menu/	Irish, British (Traditional)	1754 2nd Ave New York, NY, 10128	-73.94890287355955	40.7812241	true
McQuaids Public House	/ny/new-york/352500-mcquaids-public-house/menu/	Irish, Bar Food	589 11th Ave New York, NY, 10036	-73.9974589	40.7622972	true
Panade	/ny/new-york/354894-panade/menu/	Bakery & Pastries, Sandwiches, Desserts	129 Eldridge St New York, NY, 10002	-73.99175809158464	40.7188441	true
NYY Steak Midtown	/ny/new-york/379007-nyy-steak-midtown/menu/	Steak	7 W 51st St New York, NY, 10019	-73.97746518189217	40.75971775	true
Kotobuki	/ny/new-york/365775-kotobuki/menu/	Japanese, Sushi	56 3rd Ave New York, NY, 10003	-73.98914948748623	40.73111505	true
Madman Espresso	/ny/new-york/364442-madman-espresso/menu/	Coffee & Tea	319 E 14th St New York, NY, 10003	-73.98394021674969	40.7321809	true
Bombay's Indian Restaurant	/ny/new-york/297828-bombay-s-indian-restaurant/menu/	Indian, Seafood, Chicken, Salads, Asian, Healthy	60 Pearl St New York, NY, 10004	-74.01108522118858	40.70343895	true
The Beatrice Inn	/ny/new-york/361724-the-beatrice-inn/menu/	American (New), Cocktails	285 W 12th St New York, NY, 10014	-74.00410711678865	40.7377144	true
Au Za'atar To Go	/ny/new-york/388867-au-za-atar-to-go/menu/	Mediterranean, Bistro	188 Ave A New York, NY, 10009	-73.9812454	40.7289381	true
Peacefood Cafe Downtown	/ny/new-york/362045-peacefood-cafe-downtown/menu/	Coffee & Tea, Vegetarian, Healthy, Vegan	41 E 11th St New York, NY, 10003	-73.9930451	40.7333256	true
Amelie	/ny/new-york/352662-amelie/menu/	French, Alcohol, Tapas	22 W 8th St New York, NY, 10011	-73.9976557	40.7326969	true
Van Diemen's	/ny/new-york/318078-van-diemen-s/menu/		383 3rd Ave New York, NY, 10016	-73.98083450000001	40.74151985	true
SheShe Pizza	/ny/new-york/342229-sheshe-pizza/menu/	Italian, Pizza	961 Columbus Ave New York, NY, 10025	-73.9621259	40.7999431	true
Vinus and Marc	/ny/new-york/360305-vinus-and-marc/menu/	American (New), Tapas, Cocktails	1825 2nd Ave New York, NY, 10128	-73.9479763	40.783362	true
OCabanon	/ny/new-york/386405-ocabanon/menu/	French	245 W 29th St New York, NY, 10001	-73.99454265	40.748792800000004	true
Caffe dei Fiori	/ny/new-york/477579-caffe-dei-fiori/menu/	Italian	973 Lexington Ave  New York, NY, 10021	-73.96269589589795	40.7693498	true
Masala Times Greenwich Village	/ny/new-york/293254-masala-times-greenwich-village/menu/	Indian	194 Bleecker St New York, NY, 10012	-74.0016624918725	40.7291702	true
La Tropezienne Bakery	/ny/new-york/354799-la-tropezienne-bakery/menu/	French, Bakery & Pastries, Coffee & Tea, Sandwiches, Desserts	2131 1st Ave New York, NY, 10029	-73.9384989	40.7920625	true
Market Cafe & Brick Oven Pizza	/ny/new-york/326238-market-cafe-brick-oven-pizza/menu/	Deli Food, Pizza, Sandwiches	425 Lexington Ave New York, NY, 10017	-73.9747251	40.7524384	true
Sigmund Pretzel Shop	/ny/new-york/356510-sigmund-pretzel-shop/menu/	Bakery & Pastries, Coffee & Tea, Sandwiches	29 Avenue B New York, NY, 10009	-73.9829662	40.7224756	true
Sundaes and Cones	/ny/new-york/250232-sundaes-and-cones/menu/	Coffee & Tea, Desserts	95 E 10th St New York, NY, 10003	-73.9894064	40.7309926	true
Kale	/ny/new-york/379258-kale/menu/	Smoothies & Juices, Healthy	342 Lexington Ave New York, NY, 10016	-73.97746852354571	40.7499282	true
Crepeaway	/ny/new-york/296677-crepeaway/menu/	Coffee & Tea, Crepes	31 Waverly Pl New York, NY, 10003	-73.9952135	40.7306776	true
Dylan Murphy's	/ny/new-york/330100-dylan-murphy-s/menu/	Wings, Bar Food	1453 3rd Ave New York, NY, 10028	-73.9555897	40.7762581	true
Kirakuya Sake Bar	/ny/new-york/339117-kirakuya-sake-bar/menu/	Japanese, Tapas, Bar Food	2 W 32nd St New York, NY, 10001	-73.98619015374231	40.74719315	true
Le Philosophe	/ny/new-york/339334-le-philosophe/menu/	French	55 Bond St New York, NY, 10012	-73.9927035012453	40.725737699999996	true
Blarney Stone	/ny/new-york/349683-blarney-stone/menu/	Irish, Bar Food	11 Trinity Pl New York, NY, 10006	-74.0136334	40.706556	true
Pizza Stop	/ny/new-york/317123-pizza-stop/menu/	Italian, Pizza	531 Malcolm X Blvd New York, NY, 10037	-73.9404415	40.8148176	true
La Montanara	/ny/new-york/310866-la-montanara/menu/	Italian, Pizza	168 Ludlow St New York, NY, 10002	-73.98744428582884	40.721396049999996	true
Eight Turn Crepe	/ny/new-york/361857-eight-turn-crepe/menu/	Coffee & Tea, Crepes, Desserts	55 Spring St New York, NY, 10012	-73.99663863625234	40.7223077	true
Manhattan Proper	/ny/new-york/366817-manhattan-proper/menu/	Bar Food, Cocktails	6 Murray St New York, NY, 10007	-74.00800608583499	40.713180550000004	true
Cocoron	/ny/new-york/355132-cocoron/menu/	Japanese, Noodles	61 Delancey St New York, NY, 10002	-73.9908405	40.7191154	true
Temple Bar	/ny/new-york/353635-temple-bar/menu/	Bar Food, Cocktails	332 Lafayette St New York, NY, 10012	-73.99491033333334	40.725762833333334	true
Lowe's Eatery	/ny/new-york/353791-lowe-s-eatery/menu/	Jamaican, Soul Food	101 W 136th St New York, NY, 10030	-73.9407349	40.8150396	true
SnAKS	/ny/new-york/353985-snaks/menu/	American (New)	611 5th Ave New York, NY, 10022	-73.9769564693561	40.75801405	true
Jittery Joe's Coffee	/ny/new-york/360141-jittery-joe-s-coffee/menu/	Coffee & Tea, Teahouses	216 E 45th St New York, NY, 10017	-73.97216932953697	40.75207975	true
Carnegie John's	/ny/new-york/360755-carnegie-john-s/menu/	Burgers, Sandwiches	56th St & 7th Ave New York, NY, 10019	0	0	false
Jake's Saloon	/ny/new-york/357594-jake-s-saloon/menu/	American, Bar Food	202 9th Ave New York, NY, 10011	-74.0013265859009	40.7459099	true
Jin Ramen West Harlem	/ny/new-york/359285-jin-ramen-west-harlem/menu/	Japanese, Noodles	3183 Broadway New York, NY, 10027	-73.9588496	40.8153944	true
BV's Grill	/ny/new-york/398608-bv-s-grill/menu/	Steak	919 3rd Ave  New York, NY, 10022	-73.96746821714933	40.75889165	true
Charrua	/ny/new-york/437478-charrua/menu/	South American	131 Essex St New York, NY, 10002	-73.9876041	40.7200308	true
Zibetto Espresso Bar	/ny/new-york/275935-zibetto-espresso-bar/menu/	Coffee & Tea	1385 6th Ave New York, NY, 10019	-73.977729	40.7639054	true
Moshiko Falafel	/ny/new-york/314792-moshiko-falafel/menu/	Middle Eastern, Sandwiches, Salads, Vegetarian	877 10th Ave New York, NY, 10019	-73.9885908	40.7693948	true
Epistrophy	/ny/new-york/252979-epistrophy/menu/	Italian	200 Mott Street New York, NY, 10012	-73.99536865589333	40.72118495	true
Dimes	/ny/new-york/373721-dimes/menu/	Coffee & Tea, Local/Organic	49 Canal St New York, NY, 10002	-73.9915654	40.7149354	true
Cibo e Vino	/ny/new-york/385990-cibo-e-vino/menu/	Italian	2418 Broadway Ave New York, NY, 10024	-76.1944938	42.5943831	true
Golden City	/ny/new-york/48060-golden-city/menu/	Chinese	2545 Amsterdam Ave New York, NY, 10033	-73.9283108	40.8513312	true
Akimoto Sushi	/ny/new-york/318895-akimoto-sushi/menu/	Japanese, Sushi	187 Church St New York, NY, 10007	-73.92833795	41.7016802	true
Urban Vegan Kitchen	/ny/new-york/308696-urban-vegan-kitchen/menu/	Vegetarian, Tapas, Vegan	41 Carmine Ave New York, NY, 10014	0	0	false
Ootoya Chelsea	/ny/new-york/363995-ootoya-chelsea/menu/	Japanese, Sushi	8 W 18th St New York, NY, 10011	-73.9927902	40.7388137	true
Molly's Cupcakes	/ny/new-york/360990-molly-s-cupcakes/menu/	Desserts	228 Bleecker St New York, NY, 10014	-74.00248211964389	40.73002845	true
Korilla Korean BBQ Truck	/ny/new-york/352381-korilla-korean-bbq-truck/menu/	Barbecue, Korean, Mexican	Location Varies New York, NY, 10023	0	0	false
Jacob's Restaurant	/ny/new-york/355541-jacob-s-restaurant/menu/	Soul Food	373 Lenox Ave New York, NY, 10027	-73.9439914	40.8102604	true
Muscle Maker Grill	/ny/new-york/300079-muscle-maker-grill/menu/	Sandwiches, Healthy	10 Murray St New York, NY, 10007	-74.0081717	40.7133701	true
Shanghai Heping Restaurant	/ny/new-york/478699-shanghai-heping-restaurant/menu/	Chinese	104 Mott St New York, NY, 10013	-73.99727784615385	40.717403	true
Gaia	/ny/new-york/296635-gaia/menu/	Italian, Coffee & Tea, Sandwiches	251 E Houston New York, NY, 10002	0	0	false
Miss Korea BBQ	/ny/new-york/293963-miss-korea-bbq/menu/	Barbecue, Korean	10 W 32nd St New York, NY, 10001	-73.9864627	40.7473106	true
Pippali	/ny/new-york/374699-pippali/menu/	Indian	129 E 27th St New York, NY, 10016	-73.9833132	40.7423183	true
Empellon Cocina	/ny/new-york/337718-empellon-cocina/menu/	Mexican, Tapas, Cocktails, Nuevo Latino	105 1st Ave New York, NY, 10003	-73.98629884484063	40.726805299999995	true
Cassidy's	/ny/new-york/354906-cassidy-s/menu/	Irish, American, Bar Food	65 W 55th St New York, NY, 10019	-73.9773732	40.7628066	true
Geisha Sushi	/ny/new-york/395569-geisha-sushi/menu/	Japanese, Sushi	3468 Broadway New York, NY, 10031	-73.9518105	40.8240742	true
Armonie	/ny/new-york/340374-armonie/menu/	Italian, Pizza	100 E 117th St New York, NY, 10035	-73.9425638	40.7997906	true
Cedric	/ny/new-york/361140-cedric/menu/	French, Bistro	185 St Nicholas Ave New York, NY, 10026	-73.953014	40.8060918	true
Artichoke Basille's Pizza and Bar	/ny/new-york/302339-artichoke-basille-s-pizza-and-bar/menu/	Pizza	111 MacDougal St New York, NY, 10012	-74.0006561	40.7299487	true
Gina La Fornarina	/ny/new-york/319052-gina-la-fornarina/menu/	Italian, Pizza	26 E 91st St New York, NY, 10128	-73.9567964	40.7840338	true
Bread To Go	/ny/new-york/314638-bread-to-go/menu/	Italian, Sandwiches	450 Hudson St New York, NY, 10014	-74.00657636363636	40.73127681818182	true
Left Bank	/ny/new-york/331465-left-bank/menu/	American (New)	117 Perry St New York, NY, 10014	-74.0067873	40.7351393	true
China North Dumpling	/ny/new-york/354191-china-north-dumpling/menu/	Chinese	27a Essex St New York, NY, 10002	-73.989842596182	40.71583215	true
Empire Cake	/ny/new-york/362339-empire-cake/menu/	Bakery & Pastries, Desserts	112 8th Ave New York, NY, 10011	-74.0015032	40.7407741	true
Mama Ghanoush	/ny/new-york/395644-mama-ghanoush/menu/	Middle Eastern	442 3rd Ave New York, NY, 10016	-73.9798913	40.7436191	true
Bar Primi	/ny/new-york/400918-bar-primi/menu/	Italian	325 Bowery New York, NY, 10003	-73.991736	40.7256479	true
Principessa Soho	/ny/new-york/332820-principessa-soho/menu/	Italian	199 Prince St New York, NY, 10012	-74.00269311242064	40.72685355	true
Lulu & Me	/ny/new-york/339886-lulu-me/menu/	American (New), Italian, Cocktails, Gastropub	253 5th Ave New York, NY, 10016	-73.98682518385385	40.7446935	true
Joy Curry & Tandoor	/ny/new-york/314095-joy-curry-tandoor/menu/	Indian	32 W 39th St New York, NY, 10018	-73.98401845	40.752083999999996	true
Fat Buddha	/ny/new-york/361456-fat-buddha/menu/	Tapas, Asian Fusion	212 Avenue A New York, NY, 10009	-73.9805533	40.7297644	true
Chinelos II	/ny/new-york/353474-chinelos-ii/menu/	Mexican	530 W 136st St New York, NY, 10031	0	0	false
Roti Modern Mediterranean	/ny/new-york/357472-roti-modern-mediterranean/menu/	Mediterranean, Middle Eastern	142 E 43rd St New York, NY, 10017	-74.01415285714286	40.65371014285714	true
Pax Wholesome Foods	/ny/new-york/233357-pax-wholesome-foods/menu/	Bakery & Pastries, Deli Food, Sandwiches, Soups	90 Broad St New York, NY, 10004	-74.01196078915397	40.70379645	true
Troy Liquor Bar	/ny/new-york/285640-troy-liquor-bar/menu/	Wings, Bar Food, Cocktails	675 Hudson St New York, NY, 10014	-74.0055355	40.7402557	true
Lobby Lounge at Mandarin Oriental	/ny/new-york/267895-lobby-lounge-at-mandarin-oriental/menu/	Eclectic & International, Bar Food, Cocktails, Teahouses	80 Columbus Circle New York, NY, 10023	-73.982912	40.7690103	true
Noodle Village	/ny/new-york/272503-noodle-village/menu/	Chinese, Noodles	13 Mott St Ste 212 New York, NY, 10013	0	0	false
City Chow Cafe	/ny/new-york/252539-city-chow-cafe/menu/	Smoothies & Juices, Salads, Healthy	420 Lexington Ave New York, NY, 10017	-73.97585124172987	40.752697600000005	true
New Parisian Deli	/ny/new-york/251720-new-parisian-deli/menu/	Deli Food, Sandwiches, Salads	501 Columbus Ave New York, NY, 10024	-73.9728827	40.7852044	true
Battery Place Market	/ny/new-york/315540-battery-place-market/menu/	Deli Food, Sandwiches	77 Battery Pl New York, NY, 10280	-74.016928	40.7072172	true
Ken & Cook	/ny/new-york/316250-ken-cook/menu/	American (New)	19 Kenmare St New York, NY, 10012	-73.9946841	40.7206639	true
One Cup Two Cupcakes	/ny/new-york/319861-one-cup-two-cupcakes/menu/	Bakery & Pastries, Coffee & Tea, Desserts	953 Columbus Ave New York, NY, 10025	-73.96223298003244	40.7996425	true
Premier Deli	/ny/new-york/305854-premier-deli/menu/	Deli Food, Sandwiches	856 7th Ave New York, NY, 10019	-73.9812315	40.7641932	true
Fuel Grill & Juice Bar	/ny/new-york/305795-fuel-grill-juice-bar/menu/	Smoothies & Juices, Healthy	683 9th Ave New York, NY, 10036	-73.9903993	40.761804	true
Dorian Gray	/ny/new-york/309115-dorian-gray/menu/	Irish, American, Bar Food	205 E 4th St New York, NY, 10009	-73.9838019	40.7239695	true
Ramen Thukpa	/ny/new-york/310992-ramen-thukpa/menu/	Chinese, Noodles	70 7th Ave S New York, NY, 10014	-74.0039912	40.731971	true
Terrace Diner	/ny/new-york/309520-terrace-diner/menu/	Diner	21297 26th Ave New York, NY, 11360	-73.7803958	40.7774188	true
Cafe De Novo	/ny/new-york/338811-cafe-de-novo/menu/	Korean, Deli Food, Sandwiches	94 1/2 Greenwich St New York, NY, 10006	-74.0136635	40.708125	true
Bateaux New York	/ny/new-york/335736-bateaux-new-york/menu/	American	Pier 61 New York, NY, 10011	-74.00911700805122	40.74750895	true
Barbaresco	/ny/new-york/335689-barbaresco/menu/	Italian	843 Lexington Ave New York, NY, 10065	-73.9656562	40.765439	true
The Carriage House	/ny/new-york/327934-the-carriage-house/menu/	Irish, American, Bar Food	219 E 59th St New York, NY, 10022	-73.96552455037562	40.76135395	true
E Noodle	/ny/new-york/323860-e-noodle/menu/	Chinese	5 Catherine St New York, NY, 10038	-73.9974136	40.7138926	true
Eastwood	/ny/new-york/323444-eastwood/menu/	Middle Eastern, Bar Food	200 Clinton St New York, NY, 10002	-73.9870616	40.7140975	true
Salad Pangea	/ny/new-york/323307-salad-pangea/menu/	Salads	303 Park Ave S New York, NY, 10010	-73.986028	40.7402689	true
16 Handles	/ny/new-york/357498-16-handles/menu/	Desserts, Kosher	245 Bleecker St New York, NY, 10014	-74.00259778868326	40.7309106	true
Chelton's Bar & Grill	/ny/new-york/358859-chelton-s-bar-grill/menu/	American	128 W 29th St New York, NY, 10001	-73.99140885	40.7469639	true
Double Wide Bar & Southern Kitchen	/ny/new-york/358380-double-wide-bar-southern-kitchen/menu/	Soul Food, Bar Food, Cocktails	505 E 12th St New York, NY, 10009	-73.98084234914542	40.72903355	true
Wok to Walk	/ny/new-york/360665-wok-to-walk/menu/	Thai, Asian Fusion	570 8th Ave New York, NY, 10018	-73.9913702	40.754761	true
Joe the Art of Coffee	/ny/new-york/359503-joe-the-art-of-coffee/menu/	Coffee & Tea	550 W 120th St New York, NY, 10027	-73.9618843	40.8101344	true
Ports Coffee & Tea	/ny/new-york/359443-ports-coffee-tea/menu/	Coffee & Tea	251 W 23rd St New York, NY, 10011	-73.99705794117648	40.744786705882355	true
Las Palmas	/ny/new-york/354830-las-palmas/menu/	Deli Food	3891 Broadway New York, NY, 10032	-73.942564	40.8376822	true
Viktor & Spoils	/ny/new-york/355740-viktor-spoils/menu/	Mexican, Nuevo Latino	105 Rivington St New York, NY, 10002	-73.9882280049168	40.7198055	true
Tanoshi Sushi Sake Bar	/ny/new-york/363692-tanoshi-sushi-sake-bar/menu/	Japanese, Sushi	1372 York Ave New York, NY, 10021	-73.95282801672087	40.7675761	true
Charlie Bird	/ny/new-york/364470-charlie-bird/menu/	American (New), Italian	5 King St New York, NY, 10012	-74.0028571	40.7277301	true
Yogorino	/ny/new-york/365122-yogorino/menu/	Desserts	657 Broadway New York, NY, 10012	-73.9955893	40.7270914	true
Bugs	/ny/new-york/365726-bugs/menu/	Japanese, Tapas	504 E 12th St New York, NY, 10009	-73.98097466874913	40.72870475	true
The Drunken Munkey	/ny/new-york/379409-the-drunken-munkey/menu/	Indian, Cocktails	338 E 92nd St New York, NY, 10128	-73.9475594	40.7809852	true
Milosun Sushi	/ny/new-york/368394-milosun-sushi/menu/	Japanese, Sushi	141 1st Ave New York, NY, 10003	-73.98530740935283	40.72809545	true
Hot Jalapeno	/ny/new-york/373508-hot-jalapeno/menu/	Mexican	219 E 116th St New York, NY, 10029	-73.9415679	40.7985915	true
A-12 Sushi and Ramen	/ny/new-york/380339-a-12-sushi-and-ramen/menu/	Japanese, Sushi, Noodles	63 Clinton St New York, NY, 10002	-73.98513173352096	40.71950405	true
Tender	/ny/new-york/400867-tender/menu/	American (New), Sushi, Cocktails	130 W 47th St New York, NY, 10036	-73.9831961757719	40.7583497	true
North River Lobster Company	/ny/new-york/400915-north-river-lobster-company/menu/	Seafood	Pier 81 New York, NY, 10036	-78.85072561458495	42.8632145	true
Peak Thai Restaurant	/ny/new-york/401334-peak-thai-restaurant/menu/	Thai	301 E 49th St New York, NY, 10017	-74.013539	40.648067	true
Racines	/ny/new-york/395936-racines/menu/	French, Bistro	94 Chambers St New York, NY, 10007	-74.007524	40.714613	true
Insomnia Cookies	/ny/new-york/395510-insomnia-cookies/menu/	Desserts	299 E 11th St New York, NY, 10003	-73.98586184999999	40.73029355	true
The Cannibal at Gotham West Market	/ny/new-york/385858-the-cannibal-at-gotham-west-market/menu/	Tapas, Cocktails, Gastropub	600 11th Ave New York, NY, 10036	-73.9968975	40.7623295	true
Navy	/ny/new-york/386870-navy/menu/	American (New), Cocktails	137 Sullivan St New York, NY, 10012	-74.00178425294328	40.72679675	true
Cafe Hanamizuki	/ny/new-york/388929-cafe-hanamizuki/menu/	Japanese, Coffee & Tea	143 W 29th St New York, NY, 10001	-73.9917001	40.7474576	true
327 Gourmet Deli	/ny/new-york/386913-327-gourmet-deli/menu/	Deli Food, Sandwiches, Smoothies & Juices	327 1st Ave New York, NY, 10003	-73.9805735	40.7344025	true
Senza Gluten Cafe & Bakery	/ny/new-york/438261-senza-gluten-cafe-bakery/menu/	Italian	171 Sullivan St New York, NY, 10012	-74.00083904777837	40.7279573	true
Senza Gluten Cafe & Bakery	/ny/new-york/438261-senza-gluten-cafe-bakery/menu/	Italian	171 Sullivan St New York, NY, 10012	-74.00083904777837	40.7279573	true
Yo Sweets	/ny/new-york/466172-yo-sweets/menu/	Smoothies & Juices, Desserts	756 W 181st St New York, NY, 10033	-73.937885	40.8506639	true
Tuome	/ny/new-york/466238-tuome/menu/	American (New)	536 E 5th St New York, NY, 10009	-73.98296522718616	40.72400225	true
Crepes & Delices	/ny/new-york/424763-crepes-delices/menu/	Crepes	124 W 72nd St New York, NY, 10023	-73.97989911988495	40.77759519999999	true
